state_abbrev,grade,year,gender_female,gender_male,pared_did_not_finish_high_school,pared_graduated_college,pared_graduated_high_school,pared_some_education_after_high_school,pared_unknown,schtype_bureau_of_indian_education,schtype_catholic,schtype_department_of_defense,schtype_other_private,schtype_public,slunch3_eligible,slunch3_information_not_available,slunch3_not_eligible,srace10_american_indian_alaska_native,srace10_asian,srace10_black,srace10_hispanic,srace10_native_hawaiian_other_pacific_islander,srace10_two_or_more_races,srace10_white,FIPS,hh_in_group_quarters,hh_in_households,hh_in_householdsin_family_households,hh_in_householdsin_family_householdsbrother_or_sister,hh_in_householdsin_family_householdschild,hh_in_householdsin_family_householdschildadopted_child,hh_in_householdsin_family_householdschildbiological_child,hh_in_householdsin_family_householdshouseholder,hh_in_householdsin_family_householdshouseholderfemale,hh_in_householdsin_family_householdshouseholdermale,hh_in_householdsin_family_householdsnonrelatives,hh_in_householdsin_family_householdsnonrelativesfoster_child,hh_in_householdsin_family_householdsnonrelativeshousemate_or_roommate,hh_in_householdsin_family_householdsnonrelativesother_nonrelatives,hh_in_householdsin_family_householdsnonrelativesroomer_or_boarder,hh_in_householdsin_family_householdsnonrelativesunmarried_partner,hh_in_householdsin_family_householdsother_relatives,hh_in_householdsin_family_householdsparent,hh_in_householdsin_family_householdsspouse,hh_in_householdsin_nonfamily_households,hh_in_householdsin_nonfamily_householdshouseholder,hh_in_householdsin_nonfamily_householdshouseholderfemale,hh_in_householdsin_nonfamily_householdshouseholderfemaleliving_alone,hh_in_householdsin_nonfamily_householdshouseholderfemalenot_living_alone,hh_in_householdsin_nonfamily_householdshouseholdermale,hh_in_householdsin_nonfamily_householdshouseholdermaleliving_alone,hh_in_householdsin_nonfamily_householdshouseholdermalenot_living_alone,hh_in_householdsin_nonfamily_householdsnonrelatives,hh_in_householdsin_nonfamily_householdsnonrelativesfoster_child,hh_in_householdsin_nonfamily_householdsnonrelativeshousemate_or_roommate,hh_in_householdsin_nonfamily_householdsnonrelativesother_nonrelatives,hh_in_householdsin_nonfamily_householdsnonrelativesroomer_or_boarder,hh_in_householdsin_nonfamily_householdsnonrelativesunmarried_partner,median_household_income,pov_ratio_100_124,pov_ratio_125_149,pov_ratio_150_174,pov_ratio_175_184,pov_ratio_185_199,pov_ratio_200_299,pov_ratio_300_399,pov_ratio_400_499,pov_ratio_50_74,pov_ratio_500_and_over,pov_ratio_75_99,pov_ratio_under_50,state,educ_less_than_hs,educ_hs_or_ged,educ_some_college,educ_bachelors,educ_graduate
SD,8,2015,285.58,283.74,265.0,292.3,269.28,286.51,265.14,,,,,284.64,270.74,,292.69,259.64,,,271.83,,,290.35,46,0.0411622422739754,0.9588377577260244,0.7875176624276841,0.0072237208524499,0.2745316881524192,0.0073388447378689,0.2566838504213534,0.2537415262761179,0.1074663292930908,0.1462751969830271,0.0196449821739752,0.0010445977813809,0.0023824585129871,0.0046413103279455,0.0006689303658031,0.0109076851858584,0.0088815048024837,0.0044813487187317,0.1983124050227945,0.1713200952983405,0.1378444930792367,0.0698293015736829,0.0598547257749049,0.0099745757987779,0.0680151915055538,0.0544911645447516,0.0135240269608021,0.0334756022191037,0.0001684444218236,0.0133883019590449,0.005004859439795,0.0017789669873169,0.0131350294111231,49495.0,0.0356707914053881,0.0384503335928209,0.0441765725665872,0.0158844627412399,0.0263005821755887,0.1841757129143643,0.1681431989569553,0.1316652896311614,0.0232058341730862,0.2649400392574515,0.0301499137959854,0.0372372687893708,South Dakota,0.096408546017014,0.31838040632994224,0.32356921887084283,0.182980471771075,0.07866135701112481
SD,8,2017,286.77,286.0,,,,,,,,,,286.38,269.05,,295.97,253.76,,257.73,268.5,,282.28,293.37,46,0.0411622422739754,0.9588377577260244,0.7875176624276841,0.0072237208524499,0.2745316881524192,0.0073388447378689,0.2566838504213534,0.2537415262761179,0.1074663292930908,0.1462751969830271,0.0196449821739752,0.0010445977813809,0.0023824585129871,0.0046413103279455,0.0006689303658031,0.0109076851858584,0.0088815048024837,0.0044813487187317,0.1983124050227945,0.1713200952983405,0.1378444930792367,0.0698293015736829,0.0598547257749049,0.0099745757987779,0.0680151915055538,0.0544911645447516,0.0135240269608021,0.0334756022191037,0.0001684444218236,0.0133883019590449,0.005004859439795,0.0017789669873169,0.0131350294111231,49495.0,0.0356707914053881,0.0384503335928209,0.0441765725665872,0.0158844627412399,0.0263005821755887,0.1841757129143643,0.1681431989569553,0.1316652896311614,0.0232058341730862,0.2649400392574515,0.0301499137959854,0.0372372687893708,South Dakota,0.096408546017014,0.31838040632994224,0.32356921887084283,0.182980471771075,0.07866135701112481
SD,8,2019,288.5,285.75,,,,,,,,,,287.09,270.37,,293.78,257.0,,,270.03,,286.03,294.41,46,0.0411622422739754,0.9588377577260244,0.7875176624276841,0.0072237208524499,0.2745316881524192,0.0073388447378689,0.2566838504213534,0.2537415262761179,0.1074663292930908,0.1462751969830271,0.0196449821739752,0.0010445977813809,0.0023824585129871,0.0046413103279455,0.0006689303658031,0.0109076851858584,0.0088815048024837,0.0044813487187317,0.1983124050227945,0.1713200952983405,0.1378444930792367,0.0698293015736829,0.0598547257749049,0.0099745757987779,0.0680151915055538,0.0544911645447516,0.0135240269608021,0.0334756022191037,0.0001684444218236,0.0133883019590449,0.005004859439795,0.0017789669873169,0.0131350294111231,49495.0,0.0356707914053881,0.0384503335928209,0.0441765725665872,0.0158844627412399,0.0263005821755887,0.1841757129143643,0.1681431989569553,0.1316652896311614,0.0232058341730862,0.2649400392574515,0.0301499137959854,0.0372372687893708,South Dakota,0.096408546017014,0.31838040632994224,0.32356921887084283,0.182980471771075,0.07866135701112481
TN,4,2013,239.92,239.64,,,,,,,,,,239.77,228.48,,253.86,,256.41,220.72,228.92,,,246.53,47,0.0239445069471745,0.9760554930528256,0.8190963776478991,0.0099765915431229,0.2858815001342468,0.0075426555751784,0.2639862288861951,0.2584315818459584,0.1138661252436005,0.1445654566023578,0.0194332207659424,0.0006097725738853,0.0027764644655188,0.0057723783332685,0.0013188830978196,0.0089557222954501,0.0138487411023419,0.0095455023259293,0.1893662473074495,0.1569591154049263,0.1281734453103194,0.0694016153662688,0.0607072018608059,0.0086944135054628,0.0587718299440505,0.0477932683544434,0.0109785615896071,0.0287856700946069,0.0001607213059754,0.010829710856279,0.0047568196049379,0.0021321735159089,0.0109062448115054,44298.0,0.043908450427571,0.0478822709583525,0.0497328927781629,0.0186349518518003,0.0284688733508644,0.1817761497033384,0.1481494688376922,0.108220278391059,0.0366395318688318,0.2397963469861517,0.0419768412387682,0.054813943607407,Tennessee,0.15605823629690965,0.3307298546049378,0.274773698155807,0.1530564085504801,0.0853818023918644
TN,4,2015,240.14,241.18,,,,,,,,,,240.67,232.09,,252.25,,,225.6,235.48,,,245.91,47,0.0239445069471745,0.9760554930528256,0.8190963776478991,0.0099765915431229,0.2858815001342468,0.0075426555751784,0.2639862288861951,0.2584315818459584,0.1138661252436005,0.1445654566023578,0.0194332207659424,0.0006097725738853,0.0027764644655188,0.0057723783332685,0.0013188830978196,0.0089557222954501,0.0138487411023419,0.0095455023259293,0.1893662473074495,0.1569591154049263,0.1281734453103194,0.0694016153662688,0.0607072018608059,0.0086944135054628,0.0587718299440505,0.0477932683544434,0.0109785615896071,0.0287856700946069,0.0001607213059754,0.010829710856279,0.0047568196049379,0.0021321735159089,0.0109062448115054,44298.0,0.043908450427571,0.0478822709583525,0.0497328927781629,0.0186349518518003,0.0284688733508644,0.1817761497033384,0.1481494688376922,0.108220278391059,0.0366395318688318,0.2397963469861517,0.0419768412387682,0.054813943607407,Tennessee,0.15605823629690965,0.3307298546049378,0.274773698155807,0.1530564085504801,0.0853818023918644
TN,4,2017,236.42,236.96,,,,,,,,,,236.69,227.11,,246.75,,,221.67,225.55,,236.3,243.54,47,0.0239445069471745,0.9760554930528256,0.8190963776478991,0.0099765915431229,0.2858815001342468,0.0075426555751784,0.2639862288861951,0.2584315818459584,0.1138661252436005,0.1445654566023578,0.0194332207659424,0.0006097725738853,0.0027764644655188,0.0057723783332685,0.0013188830978196,0.0089557222954501,0.0138487411023419,0.0095455023259293,0.1893662473074495,0.1569591154049263,0.1281734453103194,0.0694016153662688,0.0607072018608059,0.0086944135054628,0.0587718299440505,0.0477932683544434,0.0109785615896071,0.0287856700946069,0.0001607213059754,0.010829710856279,0.0047568196049379,0.0021321735159089,0.0109062448115054,44298.0,0.043908450427571,0.0478822709583525,0.0497328927781629,0.0186349518518003,0.0284688733508644,0.1817761497033384,0.1481494688376922,0.108220278391059,0.0366395318688318,0.2397963469861517,0.0419768412387682,0.054813943607407,Tennessee,0.15605823629690965,0.3307298546049378,0.274773698155807,0.1530564085504801,0.0853818023918644
TN,4,2019,238.25,241.14,,,,,,,,,,239.7,225.84,,246.44,,,227.02,223.92,,244.36,246.57,47,0.0239445069471745,0.9760554930528256,0.8190963776478991,0.0099765915431229,0.2858815001342468,0.0075426555751784,0.2639862288861951,0.2584315818459584,0.1138661252436005,0.1445654566023578,0.0194332207659424,0.0006097725738853,0.0027764644655188,0.0057723783332685,0.0013188830978196,0.0089557222954501,0.0138487411023419,0.0095455023259293,0.1893662473074495,0.1569591154049263,0.1281734453103194,0.0694016153662688,0.0607072018608059,0.0086944135054628,0.0587718299440505,0.0477932683544434,0.0109785615896071,0.0287856700946069,0.0001607213059754,0.010829710856279,0.0047568196049379,0.0021321735159089,0.0109062448115054,44298.0,0.043908450427571,0.0478822709583525,0.0497328927781629,0.0186349518518003,0.0284688733508644,0.1817761497033384,0.1481494688376922,0.108220278391059,0.0366395318688318,0.2397963469861517,0.0419768412387682,0.054813943607407,Tennessee,0.15605823629690965,0.3307298546049378,0.274773698155807,0.1530564085504801,0.0853818023918644
TN,8,2013,277.66,277.77,260.96,287.16,267.99,282.23,260.28,,,,,277.72,265.11,,292.08,,,256.74,270.39,,,283.88,47,0.0239445069471745,0.9760554930528256,0.8190963776478991,0.0099765915431229,0.2858815001342468,0.0075426555751784,0.2639862288861951,0.2584315818459584,0.1138661252436005,0.1445654566023578,0.0194332207659424,0.0006097725738853,0.0027764644655188,0.0057723783332685,0.0013188830978196,0.0089557222954501,0.0138487411023419,0.0095455023259293,0.1893662473074495,0.1569591154049263,0.1281734453103194,0.0694016153662688,0.0607072018608059,0.0086944135054628,0.0587718299440505,0.0477932683544434,0.0109785615896071,0.0287856700946069,0.0001607213059754,0.010829710856279,0.0047568196049379,0.0021321735159089,0.0109062448115054,44298.0,0.043908450427571,0.0478822709583525,0.0497328927781629,0.0186349518518003,0.0284688733508644,0.1817761497033384,0.1481494688376922,0.108220278391059,0.0366395318688318,0.2397963469861517,0.0419768412387682,0.054813943607407,Tennessee,0.15605823629690965,0.3307298546049378,0.274773698155807,0.1530564085504801,0.0853818023918644
TN,8,2015,278.1,278.3,265.34,290.73,265.51,280.59,259.07,,,,,278.2,266.04,,292.47,,,253.39,273.04,,,284.72,47,0.0239445069471745,0.9760554930528256,0.8190963776478991,0.0099765915431229,0.2858815001342468,0.0075426555751784,0.2639862288861951,0.2584315818459584,0.1138661252436005,0.1445654566023578,0.0194332207659424,0.0006097725738853,0.0027764644655188,0.0057723783332685,0.0013188830978196,0.0089557222954501,0.0138487411023419,0.0095455023259293,0.1893662473074495,0.1569591154049263,0.1281734453103194,0.0694016153662688,0.0607072018608059,0.0086944135054628,0.0587718299440505,0.0477932683544434,0.0109785615896071,0.0287856700946069,0.0001607213059754,0.010829710856279,0.0047568196049379,0.0021321735159089,0.0109062448115054,44298.0,0.043908450427571,0.0478822709583525,0.0497328927781629,0.0186349518518003,0.0284688733508644,0.1817761497033384,0.1481494688376922,0.108220278391059,0.0366395318688318,0.2397963469861517,0.0419768412387682,0.054813943607407,Tennessee,0.15605823629690965,0.3307298546049378,0.274773698155807,0.1530564085504801,0.0853818023918644
TN,8,2017,279.2,278.36,265.32,287.75,267.18,281.91,263.48,,,,,278.78,268.01,,288.07,,,258.06,269.02,,,285.62,47,0.0239445069471745,0.9760554930528256,0.8190963776478991,0.0099765915431229,0.2858815001342468,0.0075426555751784,0.2639862288861951,0.2584315818459584,0.1138661252436005,0.1445654566023578,0.0194332207659424,0.0006097725738853,0.0027764644655188,0.0057723783332685,0.0013188830978196,0.0089557222954501,0.0138487411023419,0.0095455023259293,0.1893662473074495,0.1569591154049263,0.1281734453103194,0.0694016153662688,0.0607072018608059,0.0086944135054628,0.0587718299440505,0.0477932683544434,0.0109785615896071,0.0287856700946069,0.0001607213059754,0.010829710856279,0.0047568196049379,0.0021321735159089,0.0109062448115054,44298.0,0.043908450427571,0.0478822709583525,0.0497328927781629,0.0186349518518003,0.0284688733508644,0.1817761497033384,0.1481494688376922,0.108220278391059,0.0366395318688318,0.2397963469861517,0.0419768412387682,0.054813943607407,Tennessee,0.15605823629690965,0.3307298546049378,0.274773698155807,0.1530564085504801,0.0853818023918644
TN,8,2019,281.31,278.87,263.56,291.14,264.59,281.48,264.14,,,,,280.08,262.84,,287.7,,320.6,260.24,267.45,,279.15,287.27,47,0.0239445069471745,0.9760554930528256,0.8190963776478991,0.0099765915431229,0.2858815001342468,0.0075426555751784,0.2639862288861951,0.2584315818459584,0.1138661252436005,0.1445654566023578,0.0194332207659424,0.0006097725738853,0.0027764644655188,0.0057723783332685,0.0013188830978196,0.0089557222954501,0.0138487411023419,0.0095455023259293,0.1893662473074495,0.1569591154049263,0.1281734453103194,0.0694016153662688,0.0607072018608059,0.0086944135054628,0.0587718299440505,0.0477932683544434,0.0109785615896071,0.0287856700946069,0.0001607213059754,0.010829710856279,0.0047568196049379,0.0021321735159089,0.0109062448115054,44298.0,0.043908450427571,0.0478822709583525,0.0497328927781629,0.0186349518518003,0.0284688733508644,0.1817761497033384,0.1481494688376922,0.108220278391059,0.0366395318688318,0.2397963469861517,0.0419768412387682,0.054813943607407,Tennessee,0.15605823629690965,0.3307298546049378,0.274773698155807,0.1530564085504801,0.0853818023918644
TX,4,2013,241.51,242.32,,,,,,,,,,241.93,233.41,,256.05,,273.79,230.8,234.75,,253.24,255.06,48,0.0228610894657993,0.9771389105342008,0.8446529484164843,0.0136791566626843,0.3245994744099241,0.0064580752423235,0.3037420610870632,0.2420790477208627,0.1079117652370048,0.1341672824838579,0.0198120679472154,0.00060769816797,0.0030744511576004,0.005533403644465,0.0013872414118707,0.0092092735653091,0.0188247583121474,0.0132438496058386,0.174847996477917,0.1324859621177163,0.1045156603478564,0.0540242930277585,0.0461413389477192,0.0078829540800393,0.0504913673200978,0.0399043689562923,0.0105869983638055,0.0279703017698599,0.0001012505259001,0.011916126030071,0.0042480367987157,0.0025721767845102,0.0091327116306627,51900.0,0.0469280646650302,0.0481304643086443,0.046795144967056,0.0178289621549424,0.0268568680413517,0.1597585211596075,0.128767125494723,0.1012508146366338,0.0383269518452073,0.2866170809062062,0.0458411843225646,0.0528988174980323,Texas,0.18832003642716438,0.2531481519600341,0.2919949227337512,0.1772685061298891,0.08926838274916009
TX,4,2015,243.04,244.89,,,,,,,,,,244.0,234.92,,260.01,,271.45,233.04,239.16,,252.24,254.61,48,0.0228610894657993,0.9771389105342008,0.8446529484164843,0.0136791566626843,0.3245994744099241,0.0064580752423235,0.3037420610870632,0.2420790477208627,0.1079117652370048,0.1341672824838579,0.0198120679472154,0.00060769816797,0.0030744511576004,0.005533403644465,0.0013872414118707,0.0092092735653091,0.0188247583121474,0.0132438496058386,0.174847996477917,0.1324859621177163,0.1045156603478564,0.0540242930277585,0.0461413389477192,0.0078829540800393,0.0504913673200978,0.0399043689562923,0.0105869983638055,0.0279703017698599,0.0001012505259001,0.011916126030071,0.0042480367987157,0.0025721767845102,0.0091327116306627,51900.0,0.0469280646650302,0.0481304643086443,0.046795144967056,0.0178289621549424,0.0268568680413517,0.1597585211596075,0.128767125494723,0.1012508146366338,0.0383269518452073,0.2866170809062062,0.0458411843225646,0.0528988174980323,Texas,0.18832003642716438,0.2531481519600341,0.2919949227337512,0.1772685061298891,0.08926838274916009
TX,4,2017,240.83,241.05,,,,,,,,,,240.94,232.38,,254.51,,265.32,228.55,235.84,,252.97,252.65,48,0.0228610894657993,0.9771389105342008,0.8446529484164843,0.0136791566626843,0.3245994744099241,0.0064580752423235,0.3037420610870632,0.2420790477208627,0.1079117652370048,0.1341672824838579,0.0198120679472154,0.00060769816797,0.0030744511576004,0.005533403644465,0.0013872414118707,0.0092092735653091,0.0188247583121474,0.0132438496058386,0.174847996477917,0.1324859621177163,0.1045156603478564,0.0540242930277585,0.0461413389477192,0.0078829540800393,0.0504913673200978,0.0399043689562923,0.0105869983638055,0.0279703017698599,0.0001012505259001,0.011916126030071,0.0042480367987157,0.0025721767845102,0.0091327116306627,51900.0,0.0469280646650302,0.0481304643086443,0.046795144967056,0.0178289621549424,0.0268568680413517,0.1597585211596075,0.128767125494723,0.1012508146366338,0.0383269518452073,0.2866170809062062,0.0458411843225646,0.0528988174980323,Texas,0.18832003642716438,0.2531481519600341,0.2919949227337512,0.1772685061298891,0.08926838274916009
TX,4,2019,241.96,245.22,,,,,,,,,,243.62,234.96,,256.94,,274.86,233.33,237.6,,248.66,254.05,48,0.0228610894657993,0.9771389105342008,0.8446529484164843,0.0136791566626843,0.3245994744099241,0.0064580752423235,0.3037420610870632,0.2420790477208627,0.1079117652370048,0.1341672824838579,0.0198120679472154,0.00060769816797,0.0030744511576004,0.005533403644465,0.0013872414118707,0.0092092735653091,0.0188247583121474,0.0132438496058386,0.174847996477917,0.1324859621177163,0.1045156603478564,0.0540242930277585,0.0461413389477192,0.0078829540800393,0.0504913673200978,0.0399043689562923,0.0105869983638055,0.0279703017698599,0.0001012505259001,0.011916126030071,0.0042480367987157,0.0025721767845102,0.0091327116306627,51900.0,0.0469280646650302,0.0481304643086443,0.046795144967056,0.0178289621549424,0.0268568680413517,0.1597585211596075,0.128767125494723,0.1012508146366338,0.0383269518452073,0.2866170809062062,0.0458411843225646,0.0528988174980323,Texas,0.18832003642716438,0.2531481519600341,0.2919949227337512,0.1772685061298891,0.08926838274916009
TX,8,2013,287.81,288.56,277.32,299.08,277.57,289.31,276.48,,,,,288.2,278.82,,300.41,,321.39,272.51,281.36,,294.85,300.02,48,0.0228610894657993,0.9771389105342008,0.8446529484164843,0.0136791566626843,0.3245994744099241,0.0064580752423235,0.3037420610870632,0.2420790477208627,0.1079117652370048,0.1341672824838579,0.0198120679472154,0.00060769816797,0.0030744511576004,0.005533403644465,0.0013872414118707,0.0092092735653091,0.0188247583121474,0.0132438496058386,0.174847996477917,0.1324859621177163,0.1045156603478564,0.0540242930277585,0.0461413389477192,0.0078829540800393,0.0504913673200978,0.0399043689562923,0.0105869983638055,0.0279703017698599,0.0001012505259001,0.011916126030071,0.0042480367987157,0.0025721767845102,0.0091327116306627,51900.0,0.0469280646650302,0.0481304643086443,0.046795144967056,0.0178289621549424,0.0268568680413517,0.1597585211596075,0.128767125494723,0.1012508146366338,0.0383269518452073,0.2866170809062062,0.0458411843225646,0.0528988174980323,Texas,0.18832003642716438,0.2531481519600341,0.2919949227337512,0.1772685061298891,0.08926838274916009
TX,8,2015,284.22,283.38,272.25,296.16,274.95,284.03,267.78,,,,,283.79,273.7,,296.14,,312.37,267.37,276.67,,292.78,297.62,48,0.0228610894657993,0.9771389105342008,0.8446529484164843,0.0136791566626843,0.3245994744099241,0.0064580752423235,0.3037420610870632,0.2420790477208627,0.1079117652370048,0.1341672824838579,0.0198120679472154,0.00060769816797,0.0030744511576004,0.005533403644465,0.0013872414118707,0.0092092735653091,0.0188247583121474,0.0132438496058386,0.174847996477917,0.1324859621177163,0.1045156603478564,0.0540242930277585,0.0461413389477192,0.0078829540800393,0.0504913673200978,0.0399043689562923,0.0105869983638055,0.0279703017698599,0.0001012505259001,0.011916126030071,0.0042480367987157,0.0025721767845102,0.0091327116306627,51900.0,0.0469280646650302,0.0481304643086443,0.046795144967056,0.0178289621549424,0.0268568680413517,0.1597585211596075,0.128767125494723,0.1012508146366338,0.0383269518452073,0.2866170809062062,0.0458411843225646,0.0528988174980323,Texas,0.18832003642716438,0.2531481519600341,0.2919949227337512,0.1772685061298891,0.08926838274916009
TX,8,2017,282.1,282.54,268.0,295.3,269.97,282.79,266.05,,,,,282.32,270.91,294.46,297.42,,322.08,265.81,273.53,,284.09,297.48,48,0.0228610894657993,0.9771389105342008,0.8446529484164843,0.0136791566626843,0.3245994744099241,0.0064580752423235,0.3037420610870632,0.2420790477208627,0.1079117652370048,0.1341672824838579,0.0198120679472154,0.00060769816797,0.0030744511576004,0.005533403644465,0.0013872414118707,0.0092092735653091,0.0188247583121474,0.0132438496058386,0.174847996477917,0.1324859621177163,0.1045156603478564,0.0540242930277585,0.0461413389477192,0.0078829540800393,0.0504913673200978,0.0399043689562923,0.0105869983638055,0.0279703017698599,0.0001012505259001,0.011916126030071,0.0042480367987157,0.0025721767845102,0.0091327116306627,51900.0,0.0469280646650302,0.0481304643086443,0.046795144967056,0.0178289621549424,0.0268568680413517,0.1597585211596075,0.128767125494723,0.1012508146366338,0.0383269518452073,0.2866170809062062,0.0458411843225646,0.0528988174980323,Texas,0.18832003642716438,0.2531481519600341,0.2919949227337512,0.1772685061298891,0.08926838274916009
TX,8,2019,280.35,278.98,264.86,291.37,267.72,279.54,267.69,,,,,279.65,269.86,290.39,293.15,,317.52,264.98,272.31,,287.12,292.63,48,0.0228610894657993,0.9771389105342008,0.8446529484164843,0.0136791566626843,0.3245994744099241,0.0064580752423235,0.3037420610870632,0.2420790477208627,0.1079117652370048,0.1341672824838579,0.0198120679472154,0.00060769816797,0.0030744511576004,0.005533403644465,0.0013872414118707,0.0092092735653091,0.0188247583121474,0.0132438496058386,0.174847996477917,0.1324859621177163,0.1045156603478564,0.0540242930277585,0.0461413389477192,0.0078829540800393,0.0504913673200978,0.0399043689562923,0.0105869983638055,0.0279703017698599,0.0001012505259001,0.011916126030071,0.0042480367987157,0.0025721767845102,0.0091327116306627,51900.0,0.0469280646650302,0.0481304643086443,0.046795144967056,0.0178289621549424,0.0268568680413517,0.1597585211596075,0.128767125494723,0.1012508146366338,0.0383269518452073,0.2866170809062062,0.0458411843225646,0.0528988174980323,Texas,0.18832003642716438,0.2531481519600341,0.2919949227337512,0.1772685061298891,0.08926838274916009
UT,4,2013,241.15,244.4,,,,,,,,,,242.82,232.59,,249.87,,,,221.28,,,248.2,49,0.016514712264005,0.9834852877359948,0.8730285999830115,0.0099030697597055,0.3654671313972875,0.0103576357309467,0.3417760343863697,0.2366849310492015,0.0922495257977739,0.1444354052514276,0.0182640271275304,0.0006990862122215,0.004130899361795,0.0051004505498684,0.0026502724374865,0.0056833185661588,0.0133547857195914,0.0069979702687554,0.1930195868531986,0.1104566877529833,0.078479624320239,0.0403895548629851,0.0326789929035819,0.0077105619594032,0.0380900694572539,0.0284311645312017,0.0096589049260521,0.0319770634327443,0.0001606441118068,0.0174732458249412,0.003575042302357,0.0036948145715582,0.0070733166220808,58821.0,0.0346480387534274,0.0414097670409667,0.0457403964838412,0.0191860098445237,0.0303083996792571,0.2001474576322088,0.1624661763425101,0.1181613144451418,0.0246068046741967,0.2547758553894113,0.0324662063746144,0.0360835733399003,Utah,0.0914887725210815,0.235955872400506,0.36991510006817324,0.2033078314816447,0.0993324235285935
UT,4,2015,241.29,243.83,,,,,,,,,,242.56,230.67,,249.1,,,,226.0,,,246.67,49,0.016514712264005,0.9834852877359948,0.8730285999830115,0.0099030697597055,0.3654671313972875,0.0103576357309467,0.3417760343863697,0.2366849310492015,0.0922495257977739,0.1444354052514276,0.0182640271275304,0.0006990862122215,0.004130899361795,0.0051004505498684,0.0026502724374865,0.0056833185661588,0.0133547857195914,0.0069979702687554,0.1930195868531986,0.1104566877529833,0.078479624320239,0.0403895548629851,0.0326789929035819,0.0077105619594032,0.0380900694572539,0.0284311645312017,0.0096589049260521,0.0319770634327443,0.0001606441118068,0.0174732458249412,0.003575042302357,0.0036948145715582,0.0070733166220808,58821.0,0.0346480387534274,0.0414097670409667,0.0457403964838412,0.0191860098445237,0.0303083996792571,0.2001474576322088,0.1624661763425101,0.1181613144451418,0.0246068046741967,0.2547758553894113,0.0324662063746144,0.0360835733399003,Utah,0.0914887725210815,0.235955872400506,0.36991510006817324,0.2033078314816447,0.0993324235285935
UT,4,2017,240.31,244.46,,,,,,,,,,242.48,230.31,,250.2,,,,226.17,,246.52,246.93,49,0.016514712264005,0.9834852877359948,0.8730285999830115,0.0099030697597055,0.3654671313972875,0.0103576357309467,0.3417760343863697,0.2366849310492015,0.0922495257977739,0.1444354052514276,0.0182640271275304,0.0006990862122215,0.004130899361795,0.0051004505498684,0.0026502724374865,0.0056833185661588,0.0133547857195914,0.0069979702687554,0.1930195868531986,0.1104566877529833,0.078479624320239,0.0403895548629851,0.0326789929035819,0.0077105619594032,0.0380900694572539,0.0284311645312017,0.0096589049260521,0.0319770634327443,0.0001606441118068,0.0174732458249412,0.003575042302357,0.0036948145715582,0.0070733166220808,58821.0,0.0346480387534274,0.0414097670409667,0.0457403964838412,0.0191860098445237,0.0303083996792571,0.2001474576322088,0.1624661763425101,0.1181613144451418,0.0246068046741967,0.2547758553894113,0.0324662063746144,0.0360835733399003,Utah,0.0914887725210815,0.235955872400506,0.36991510006817324,0.2033078314816447,0.0993324235285935
UT,4,2019,242.06,245.39,,,,,,,,,,243.79,232.37,,250.21,,,,225.47,,244.78,248.72,49,0.016514712264005,0.9834852877359948,0.8730285999830115,0.0099030697597055,0.3654671313972875,0.0103576357309467,0.3417760343863697,0.2366849310492015,0.0922495257977739,0.1444354052514276,0.0182640271275304,0.0006990862122215,0.004130899361795,0.0051004505498684,0.0026502724374865,0.0056833185661588,0.0133547857195914,0.0069979702687554,0.1930195868531986,0.1104566877529833,0.078479624320239,0.0403895548629851,0.0326789929035819,0.0077105619594032,0.0380900694572539,0.0284311645312017,0.0096589049260521,0.0319770634327443,0.0001606441118068,0.0174732458249412,0.003575042302357,0.0036948145715582,0.0070733166220808,58821.0,0.0346480387534274,0.0414097670409667,0.0457403964838412,0.0191860098445237,0.0303083996792571,0.2001474576322088,0.1624661763425101,0.1181613144451418,0.0246068046741967,0.2547758553894113,0.0324662063746144,0.0360835733399003,Utah,0.0914887725210815,0.235955872400506,0.36991510006817324,0.2033078314816447,0.0993324235285935
UT,8,2013,283.76,284.87,258.36,296.85,264.18,283.8,255.43,,,,,284.33,269.95,,293.14,,,,257.88,,,290.57,49,0.016514712264005,0.9834852877359948,0.8730285999830115,0.0099030697597055,0.3654671313972875,0.0103576357309467,0.3417760343863697,0.2366849310492015,0.0922495257977739,0.1444354052514276,0.0182640271275304,0.0006990862122215,0.004130899361795,0.0051004505498684,0.0026502724374865,0.0056833185661588,0.0133547857195914,0.0069979702687554,0.1930195868531986,0.1104566877529833,0.078479624320239,0.0403895548629851,0.0326789929035819,0.0077105619594032,0.0380900694572539,0.0284311645312017,0.0096589049260521,0.0319770634327443,0.0001606441118068,0.0174732458249412,0.003575042302357,0.0036948145715582,0.0070733166220808,58821.0,0.0346480387534274,0.0414097670409667,0.0457403964838412,0.0191860098445237,0.0303083996792571,0.2001474576322088,0.1624661763425101,0.1181613144451418,0.0246068046741967,0.2547758553894113,0.0324662063746144,0.0360835733399003,Utah,0.0914887725210815,0.235955872400506,0.36991510006817324,0.2033078314816447,0.0993324235285935
